player_id,link,name,position,career_begin,career_end,active,scraped
1,/players/A/AaitIs00.htm,Isaako Aaitui,NT,2013,2013,False,True
2,/players/A/AbanIs00.htm,Israel Abanikanda,RB,2023,2023,True,True
3,/players/A/AbbeJo20.htm,Joe Abbey,E,1948,1949,False,True
4,/players/A/AbboFa20.htm,Fay Abbott,BB-FB-TB-QB-WB-E,1921,1929,False,True
5,/players/A/abbotvin01.htm,Vince Abbott,K,1987,1988,False,True
6,/players/A/AbbrJa00.htm,Jared Abbrederis,WR,2015,2017,False,True
7,/players/A/AbbrDu20.htm,Duke Abbruzzi,HB-DB,1946,1946,False,True
8,/players/A/AbdeMe00.htm,Mehdi Abdesmad,DE,2016,2016,False,True
9,/players/A/AbduKa00.htm,Karim Abdul-Jabbar,RB,1996,2000,False,True
10,/players/A/AbduIs00.htm,Isa Abdul-Quddus,S,2011,2016,False,True
11,/players/A/AbduAm00.htm,Ameer Abdullah,RB,2015,2024,True,True
12,/players/A/AbduHa20.htm,Hamza Abdullah,DB,2005,2011,False,True
13,/players/A/AbduHu99.htm,Husain Abdullah,DB,2008,2015,False,True
14,/players/A/AbduKh20.htm,Khalid Abdullah,LB,2003,2003,False,True
15,/players/A/AbduRa00.htm,Rabih Abdullah,RB,1999,2004,False,True
16,/players/A/AbduRa20.htm,Rahim Abdullah,LB,1999,2000,False,True
17,/players/A/AbduYa00.htm,Yasir Abdullah,LB,2023,2024,True,True
18,/players/A/AbelFr20.htm,Fred Abel,BB-FB,1926,1926,False,True
19,/players/A/AbelBu20.htm,Bud Abell,LB,1966,1968,False,True
20,/players/A/AberWa00.htm,Walter Abercrombie,RB,1982,1988,False,True
21,/players/A/AberMi00.htm,Micah Abernathy,S,2022,2024,True,True
22,/players/A/AberCl20.htm,Cliff Aberson,TB-DB,1946,1946,False,True
23,/players/A/AbiaVi99.htm,Victor Abiamiri,DE,2007,2009,False,True
24,/players/A/AbouOd00.htm,Oday Aboushi,OT,2014,2022,False,True
25,/players/A/AbraCl20.htm,Clifton Abraham,DB,1995,1997,False,True
26,/players/A/AbraDo00.htm,Donnie Abraham,DB,1996,2004,False,True
27,/players/A/AbraJo00.htm,John Abraham,DE,2000,2014,False,True
28,/players/A/AbraRo20.htm,Robert Abraham,LB,1982,1987,False,True
29,/players/A/AbraJo01.htm,Johnathan Abram,S,2019,2024,True,True
30,/players/A/AbraDa00.htm,Danny Abramowicz,E,1967,1974,False,True
31,/players/A/AbraSi20.htm,Sid Abramowitz,T,1983,1987,False,True
32,/players/A/AbraBo20.htm,Bobby Abrams,OLB,1990,1995,False,True
33,/players/A/AbraDe00.htm,Delrick Abrams,DB,2020,2020,False,True
34,/players/A/AbraKe20.htm,Kevin Abrams,DB,1997,1999,False,True
35,/players/A/AbraNa20.htm,Nate Abrams,E,1921,1921,False,True
36,/players/A/AbraKr00.htm,Kris Abrams-Draine,DB,2024,2024,True,True
37,/players/A/AbraGe20.htm,George Abramson,G-T,1925,1925,False,True
38,/players/A/AbreDi20.htm,Dick Abrell,BB-WB,1920,1920,False,True
39,/players/A/AbruRa20.htm,Ray Abruzzese,B,1962,1966,False,True
40,/players/A/AbruFr20.htm,Frank Abruzzino,BB-LB-C-G-E-WB-DB,1931,1933,False,True
41,/players/A/AbshDi20.htm,Dick Absher,LB-K,1967,1972,False,True
42,/players/A/AchaDe00.htm,De'Von Achane,RB,2023,2024,True,True
43,/players/A/AcheSt20.htm,Steve Ache,LB,1987,1987,False,True
44,/players/A/AchiGe20.htm,George Achica,DT,1985,1985,False,True
45,/players/A/AchiSn20.htm,Sneeze Achiu,WB-TB-E-BB,1927,1928,False,True
46,/players/A/AchoEm00.htm,Emmanuel Acho,OLB,2013,2014,False,True
47,/players/A/AchoSa00.htm,Sam Acho,OLB,2011,2019,False,True
48,/players/A/AckeBi20.htm,Bill Acker,NT,1980,1987,False,True
49,/players/A/AckeKe00.htm,Kenneth Acker,CB,2015,2017,False,True
50,/players/A/AckeRi20.htm,Rick Ackerman,NT-DT,1982,1987,False,True
51,/players/A/AckeTo20.htm,Tom Ackerman,G-C,1996,2003,False,True
52,/players/A/AcksRo20.htm,Ron Acks,LB,1968,1976,False,True
53,/players/A/AcorFr20.htm,Fred Acorn,DB,1984,1984,False,True
54,/players/A/AdamEd20.htm,Ed Adamchik,C,1965,1965,False,True
55,/players/A/AdamMi01.htm,Mike Adamle,RB,1971,1976,False,True
56,/players/A/AdamTo02.htm,Tony Adamle,LB-FB,1947,1954,False,True
57,/players/A/AdamAn00.htm,Andrew Adams,FS,2016,2023,True,True
58,/players/A/AdamAn20.htm,Anthony Adams,DT-NT,2003,2011,False,True
59,/players/A/AdamBi20.htm,Bill Adams,G-T,1972,1978,False,True
60,/players/A/AdamBl20.htm,Blue Adams,DB,2003,2007,False,True
61,/players/A/AdamBo00.htm,Bob Adams,TE-T,1969,1976,False,True
62,/players/A/AdamBr20.htm,Brent Adams,T,1975,1977,False,True
63,/players/A/AdamCh00.htm,Charlie Adams,WR,2003,2005,False,True
64,/players/A/AdamCh20.htm,Chet Adams,T-E-DT,1939,1950,False,True
65,/players/A/AdamCu00.htm,Curtis Adams,RB,1985,1988,False,True
66,/players/A/AdamDa00.htm,Darvin Adams,WR,2011,2011,False,True
67,/players/A/AdamDa01.htm,Davante Adams,WR,2014,2024,True,True
68,/players/A/AdamDa20.htm,David Adams,RB,1987,1987,False,True
69,/players/A/AdamDo20.htm,Doug Adams,LB,1971,1974,False,True
70,/players/A/AdamEa20.htm,Earnest Adams,LB,1987,1987,False,True
71,/players/A/AdamFl00.htm,Flozell Adams,T-G-TE,1998,2010,False,True
72,/players/A/AdamGa99.htm,Gaines Adams,DE,2007,2009,False,True
73,/players/A/AdamGe00.htm,George Adams,RB,1985,1991,False,True
74,/players/A/AdamHe20.htm,Henry Adams,C,1939,1939,False,True
75,/players/A/AdamIs01.htm,Isaiah Adams,OL,2024,2024,True,True
76,/players/A/AdamJa00.htm,Jamal Adams,SS,2017,2024,True,True
77,/players/A/AdamJa20.htm,Jamar Adams,DB,2008,2010,False,True
78,/players/A/AdamJe00.htm,Jeff Adams,T,2014,2015,False,True
79,/players/A/AdamJe01.htm,Jerell Adams,TE,2016,2019,False,True
80,/players/A/AdamJo01.htm,Joe Adams,WR,2012,2012,False,True
81,/players/A/AdamJo20.htm,John Adams,T,1945,1949,False,True
82,/players/A/AdamJo00.htm,John Adams,E-FB,1959,1963,False,True
83,/players/A/AdamJo02.htm,Johnny Adams,CB,2013,2013,False,True
84,/players/A/AdamJo03.htm,Josh Adams,RB,2018,2021,False,True
85,/players/A/AdamJu00.htm,Julius Adams,DE-DT,1971,1987,False,True
86,/players/A/AdamKe20.htm,Keith Adams,LB,2001,2007,False,True
87,/players/A/AdamKr00.htm,Kris Adams,WR,2012,2012,False,True
88,/players/A/AdamKy00.htm,Kyle Adams,TE,2011,2013,False,True
89,/players/A/AdamMa00.htm,Matthew Adams,OLB,2018,2024,True,True
90,/players/A/AdamMi20.htm,Michael Adams,DB,1987,1989,False,True
91,/players/A/AdamMi98.htm,Michael Adams,DB,2007,2013,False,True
92,/players/A/AdamMi00.htm,Mike Adams,WR,1997,1997,False,True
93,/players/A/AdamMi21.htm,Mike Adams,DB,2004,2019,False,True
94,/players/A/AdamMi02.htm,Mike Adams,OT,2012,2016,False,True
95,/players/A/AdamMo00.htm,Montravius Adams,DT,2017,2024,True,True
96,/players/A/AdamMy00.htm,Myles Adams,DT,2021,2024,True,True
97,/players/A/AdamNe20.htm,Neal Adams,E,1942,1947,False,True
98,/players/A/AdamPe20.htm,Pete Adams,G,1974,1976,False,True
99,/players/A/AdamPh00.htm,Phillip Adams,DB,2010,2015,False,True
100,/players/A/AdamRo01.htm,Rodney Adams,WR,2021,2021,False,True
101,/players/A/AdamSa20.htm,Sam Adams,G-T,1972,1981,False,True
102,/players/A/AdamSa00.htm,Sam Adams,DT-DE,1994,2007,False,True
103,/players/A/AdamSc20.htm,Scott Adams,G-T,1992,1997,False,True
104,/players/A/AdamSt20.htm,Stan Adams,LB,1984,1984,False,True
105,/players/A/AdamSt21.htm,Stefon Adams,DB,1986,1990,False,True
106,/players/A/AdamTh20.htm,Theo Adams,T,1992,1993,False,True
107,/players/A/AdamTi00.htm,Titus Adams,DT,2009,2009,False,True
108,/players/A/AdamTo01.htm,Tom Adams,WR,1962,1962,False,True
109,/players/A/AdamTo00.htm,Tony Adams,QB,1975,1987,False,True
110,/players/A/AdamTo03.htm,Tony Adams,S,2022,2024,True,True
111,/players/A/AdamTy00.htm,Tyrell Adams,LB,2016,2021,False,True
112,/players/A/AdamVa20.htm,Vashone Adams,DB,1995,1997,False,True
113,/players/A/AdamVe20.htm,Verlin Adams,DE-T-G-E-LB,1943,1945,False,True
114,/players/A/AdamWi20.htm,Willie Adams,DE-LB,1965,1966,False,True
115,/players/A/AdamWi00.htm,Willis Adams,WR,1979,1985,False,True
116,/players/A/AdamKe00.htm,Ken Adamson,G,1960,1962,False,True
117,/players/A/AddaJa00.htm,Jahleel Addae,S,2013,2021,False,True
118,/players/A/AddaJo00.htm,Joseph Addai,RB,2006,2011,False,True
119,/players/A/AddaAb20.htm,Abe Addams,DE,1949,1949,False,True
120,/players/A/AddeHe00.htm,Herb Adderley,DB,1961,1972,False,True
121,/players/A/AddeNa00.htm,Nasir Adderley,S,2019,2022,False,True
122,/players/A/AddiTu00.htm,Tucker Addington,LS,2022,2024,True,True
123,/players/A/AddiBr01.htm,Bralon Addison,RB,2016,2016,False,True
124,/players/A/AddiJo00.htm,Jordan Addison,WR,2023,2024,True,True
125,/players/A/AddiMa00.htm,Mario Addison,DE,2011,2022,False,True
126,/players/A/AddiTo00.htm,Tom Addison,LB,1960,1967,False,True
127,/players/A/AdduNi20.htm,Nick Adduci,LB,1954,1955,False,True
128,/players/A/AdebAd00.htm,Adetomiwa Adebawore,DL,2023,2024,True,True
129,/players/A/AdebPa00.htm,Paulson Adebo,CB,2021,2024,True,True
130,/players/A/AdebQu00.htm,Quincy Adeboyejo,WR,2017,2017,False,True
131,/players/A/AdenHa00.htm,Hakeem Adeniji,OL,2020,2023,True,True
132,/players/A/AdenOl00.htm,Olasunkanmi Adeniyi,DE,2018,2022,False,True
133,/players/A/AdeoAa00.htm,Aaron Adeoye,DE,2020,2020,False,True
134,/players/A/AdeyVi20.htm,Victor Adeyanju,DE,2006,2009,False,True
135,/players/A/AdibXa99.htm,Xavier Adibi,LB,2008,2012,False,True
136,/players/A/AdicJo20.htm,John Adickes,C,1987,1989,False,True
137,/players/A/AdicMa20.htm,Mark Adickes,G,1986,1991,False,True
138,/players/A/AdjeJu00.htm,Jude Adjei-Barimah,CB,2015,2016,False,True
139,/players/A/AdkiBo20.htm,Bob Adkins,BB-DE-G-LB,1940,1945,False,True
140,/players/A/AdkiKe20.htm,Kevin Adkins,DB,1987,1987,False,True
141,/players/A/AdkiMa00.htm,Margene Adkins,WR,1970,1973,False,True
142,/players/A/AdkiNa00.htm,Nate Adkins,TE,2023,2024,True,True
143,/players/A/AdkiRo20.htm,Roy Adkins,G,1920,1920,False,True
144,/players/A/AdkiSa00.htm,Sam Adkins,QB,1977,1981,False,True
145,/players/A/AdkiSp99.htm,Spencer Adkins,LB,2009,2011,False,True
146,/players/A/AdkiJa00.htm,James Adkisson,WR,2006,2006,False,True
147,/players/A/AdomCa00.htm,Cal Adomitis,LS,2022,2024,True,True
148,/players/A/AdonDa00.htm,Daniel Adongo,LB,2013,2015,False,True
149,/players/A/AfalAl99.htm,Al Afalava,DB,2009,2012,False,True
150,/players/A/AffhEr00.htm,Erik Affholter,WR,1991,1991,False,True
151,/players/A/AfflDi20.htm,Dick Afflis,T-DG-G,1951,1954,False,True
152,/players/A/AgajBe20.htm,Ben Agajanian,K,1945,1964,False,True
153,/players/A/AgasAl20.htm,Alex Agase,LB-G,1947,1953,False,True
154,/players/A/AgexLo20.htm,Louis Age,T,1992,1992,False,True
155,/players/A/AgeeMe20.htm,Mel Agee,DE-DT,1991,1995,False,True
156,/players/A/AgeeSa20.htm,Sam Agee,FB,1938,1939,False,True
157,/players/A/AgeeTo00.htm,Tommie Agee,RB,1988,1994,False,True
158,/players/A/AghoNe00.htm,Nelson Agholor,WR,2015,2024,True,True
159,/players/A/AgimMc00.htm,McTelvin Agim,DL,2020,2023,True,True
160,/players/A/AgleBo20.htm,Bob Agler,HB-DB-FB-LB,1948,1949,False,True
161,/players/A/AgneJa00.htm,Jamal Agnew,WR-CB,2017,2023,True,True
162,/players/A/AgneRa20.htm,Ray Agnew,DT-DE,1990,2000,False,True
163,/players/A/AgneRa00.htm,Ray Agnew,FB,2014,2014,False,True
164,/players/A/AgneVi00.htm,Vince Agnew,CB,2012,2012,False,True
165,/players/A/AguaRo00.htm,Roberto Aguayo,K,2016,2016,False,True
166,/players/A/AgudMi01.htm,Mitchell Agude,DL,2024,2024,True,True
167,/players/A/aguialou01.htm,Louie Aguiar,P,1991,2000,False,True
168,/players/A/AguiJo20.htm,Joe Aguirre,E,1941,1949,False,True
169,/players/A/AhYoC.00.htm,C.J. Ah You,DE,2009,2011,False,True
170,/players/A/AhanCh20.htm,Chidi Ahanotu,DE-DT,1993,2004,False,True
171,/players/A/AherDa20.htm,Dan Ahern,T,1921,1921,False,True
172,/players/A/AhmeRa00.htm,Ramiz Ahmed,K,2022,2022,False,True
173,/players/A/AhmeSa01.htm,Salvon Ahmed,RB,2020,2023,True,True
174,/players/A/AhreDa20.htm,Dave Ahrens,LB,1981,1990,False,True
175,/players/A/AielTo20.htm,Tony Aiello,WB-BB,1944,1944,False,True
176,/players/A/AikeDa00.htm,Danny Aiken,LS,2011,2015,False,True
177,/players/A/AikeKa00.htm,Kamar Aiken,WR,2011,2018,False,True
178,/players/A/AikeSa00.htm,Sam Aiken,WR,2003,2010,False,True
179,/players/A/AikeCa20.htm,Carl Aikens,WR,1987,1987,False,True
180,/players/A/AikeWa00.htm,Walt Aikens,CB,2014,2019,False,True
181,/players/A/AikmTr00.htm,Troy Aikman,QB,1989,2000,False,True
182,/players/A/AiliJi20.htm,Jim Ailinger,G,1924,1924,False,True
183,/players/A/AiuxCh20.htm,Charles Aiu,G,1976,1978,False,True
184,/players/A/AiyeVi00.htm,Victor Aiyewa,LB,2013,2013,False,True
185,/players/A/AiyuBr00.htm,Brandon Aiyuk,WR,2020,2024,True,True
186,/players/A/AjayJa00.htm,Jay Ajayi,RB,2015,2019,False,True
187,/players/A/AjirSe00.htm,Seyi Ajirotutu,WR,2010,2015,False,True
188,/players/A/AkbaHa20.htm,Hakim Akbar,LB,2001,2002,False,True
189,/players/A/AkerCa00.htm,Cam Akers,RB,2020,2024,True,True
190,/players/A/akersdav01.htm,David Akers,K,1998,2013,False,True
191,/players/A/AkerLa00.htm,Landen Akers,WR,2021,2021,False,True
192,/players/A/AkinHa20.htm,Harold Akin,T,1967,1968,False,True
193,/players/A/AkinLe20.htm,Len Akin,G-LB,1942,1942,False,True
194,/players/A/AkinAl00.htm,Alex Akingbulu,T,2023,2023,True,True
195,/players/A/AkinFr01.htm,Freedom Akinmoladun,DE,2019,2021,False,True
196,/players/A/AkinAl20.htm,Al Akins,HB-DB,1946,1948,False,True
197,/players/A/AkinCh20.htm,Chris Akins,DB,1999,2003,False,True
198,/players/A/AkinFr00.htm,Frank Akins,FB,1943,1946,False,True
199,/players/A/AkinJo00.htm,Jordan Akins,TE,2018,2024,True,True
200,/players/A/AkiuMi20.htm,Mike Akiu,WR,1985,1986,False,True
201,/players/A/AlShAz00.htm,Azeez Al-Shaair,OLB,2019,2024,True,True
202,/players/A/AlabAn20.htm,Anthony Alabi,T,2006,2007,False,True
203,/players/A/AlakOt01.htm,Otaro Alaka,LB,2020,2020,False,True
204,/players/A/AlamIk99.htm,Ikaika Alama-Francis,DE,2007,2011,False,True
205,/players/A/AlbaDi00.htm,Dick Alban,DB,1952,1959,False,True
206,/players/A/AlbaDo20.htm,Dom Albanese,BB-E-FB,1925,1925,False,True
207,/players/A/AlbaVa20.htm,Vannie Albanese,FB-DB-BB-LB,1937,1938,False,True
208,/players/A/AlbeTo20.htm,Tom Alberghini,G,1945,1945,False,True
209,/players/A/AlbeBr20.htm,Branden Albert,G,2008,2016,False,True
210,/players/A/AlbeFr00.htm,Frankie Albert,QB-DB,1946,1952,False,True
211,/players/A/AlbeSe20.htm,Sergio Albert,K,1974,1974,False,True
212,/players/A/AlbeTr20.htm,Trev Alberts,LB,1994,1996,False,True
213,/players/A/AlbrAr20.htm,Art Albrecht,T-C-LB,1942,1944,False,True
214,/players/A/AlbrTe20.htm,Ted Albrecht,T-G,1977,1981,False,True
215,/players/A/AlbrAl00.htm,Alex Albright,LB,2011,2012,False,True
216,/players/A/AlbrBi20.htm,Bill Albright,G-T-DT,1951,1954,False,True
217,/players/A/AlbrBr00.htm,Bryson Albright,LB,2016,2017,False,True
218,/players/A/AlbrEt20.htm,Ethan Albright,G-C-T,1995,2010,False,True
219,/players/A/AlbrIr20.htm,Ira Albright,NT-RB,1987,1987,False,True
220,/players/A/AlbrVi20.htm,Vince Albritton,DB,1984,1991,False,True
221,/players/A/AlcoZa20.htm,Zac Alcorn,TE,2006,2006,False,True
222,/players/A/AldeGr00.htm,Grady Alderman,T-G,1960,1974,False,True
223,/players/A/AldeJo20.htm,John Alderton,DE,1953,1953,False,True
224,/players/A/AldrKi20.htm,Ki Aldrich,C-LB-G,1939,1947,False,True
225,/players/A/AldrAl20.htm,Allen Aldridge,DE,1971,1974,False,True
226,/players/A/AldrAl21.htm,Allen Aldridge,LB,1994,2001,False,True
227,/players/A/AldrBe00.htm,Bennie Aldridge,DB-HB,1950,1953,False,True
228,/players/A/AldrJe20.htm,Jerry Aldridge,RB,1980,1980,False,True
229,/players/A/AldrKe20.htm,Kevin Aldridge,DE,2002,2002,False,True
230,/players/A/AldrLi20.htm,Lionel Aldridge,DE,1963,1973,False,True
231,/players/A/AldrMe20.htm,Melvin Aldridge,DB,1993,1995,False,True
232,/players/A/AlexAr20.htm,Arnold Ale,LB,1994,1996,False,True
233,/players/A/AleaIn20.htm,Ink Aleaga,LB,1997,1999,False,True
234,/players/A/AlexKe20.htm,Keith Alex,G,1993,1993,False,True
235,/players/A/AlexSt20.htm,Steve Alexakos,G,1970,1971,False,True
236,/players/A/AlexAd00.htm,Adonis Alexander,CB,2018,2018,False,True
237,/players/A/AlexBr20.htm,Brent Alexander,DB,1994,2005,False,True
238,/players/A/AlexBr21.htm,Bruce Alexander,DB,1989,1993,False,True
239,/players/A/AlexCh00.htm,Charles Alexander,RB,1979,1985,False,True
240,/players/A/AlexD.00.htm,D.J. Alexander,OLB,2015,2019,False,True
241,/players/A/AlexDa20.htm,Dan Alexander,G-T,1977,1989,False,True
242,/players/A/AlexDa21.htm,Dan Alexander,RB,2001,2003,False,True
243,/players/A/AlexDa00.htm,Danario Alexander,WR,2010,2012,False,True
244,/players/A/AlexDa22.htm,David Alexander,C-G-T,1987,1996,False,True
245,/players/A/AlexDe00.htm,Derrick Alexander,WR,1994,2002,False,True
246,/players/A/AlexDe20.htm,Derrick Alexander,DE,1995,1999,False,True
247,/players/A/AlexDo20.htm,Doc Alexander,C-G-T-E,1921,1927,False,True
248,/players/A/AlexDo01.htm,Dominique Alexander,LB,2016,2017,False,True
249,/players/A/AlexEl20.htm,Elijah Alexander,LB,1992,2001,False,True
250,/players/A/AlexEr20.htm,Eric Alexander,OLB,2004,2010,False,True
251,/players/A/AlexFr00.htm,Frank Alexander,DE,2012,2014,False,True
252,/players/A/AlexGe99.htm,Gerald Alexander,DB,2007,2011,False,True
253,/players/A/AlexGl00.htm,Glenn Alexander,WR,1970,1970,False,True
254,/players/A/AlexHa20.htm,Harold Alexander,P,1993,1994,False,True
255,/players/A/AlexJa00.htm,Jaire Alexander,CB,2018,2024,True,True
256,/players/A/AlexJe00.htm,Jeff Alexander,RB,1989,1992,False,True
257,/players/A/AlexJo20.htm,John Alexander,T,1922,1926,False,True
258,/players/A/AlexJo21.htm,John Alexander,DE,1977,1978,False,True
259,/players/A/AlexKe01.htm,Kermit Alexander,DB,1963,1973,False,True
260,/players/A/AlexKe00.htm,Kevin Alexander,WR,1996,1997,False,True
261,/players/A/AlexKe02.htm,Kevin Alexander,LB-DE,2010,2010,False,True
262,/players/A/AlexKw00.htm,Kwon Alexander,OLB,2015,2024,True,True
263,/players/A/AlexLo99.htm,Lorenzo Alexander,OLB,2007,2019,False,True
264,/players/A/AlexMa01.htm,Mackensie Alexander,CB,2016,2022,False,True
265,/players/A/AlexMa00.htm,Maurice Alexander,SS,2014,2019,False,True
266,/players/A/AlexMa02.htm,Maurice Alexander,WR,2022,2024,True,True
267,/players/A/AlexMi00.htm,Mike Alexander,WR,1989,1991,False,True
268,/players/A/AlexMi01.htm,Mister Alexander,LB,2011,2012,False,True
269,/players/A/AlexP.20.htm,P.J. Alexander,G,2004,2007,False,True
270,/players/A/AlexPa20.htm,Patrise Alexander,LB,1996,1998,False,True
271,/players/A/AlexRa00.htm,Ray Alexander,WR,1984,1989,False,True
272,/players/A/AlexRo20.htm,Robert Alexander,RB,1982,1983,False,True
273,/players/A/AlexRo21.htm,Roc Alexander,DB,2004,2006,False,True
274,/players/A/AlexRo22.htm,Rogers Alexander,LB,1986,1987,False,True
275,/players/A/AlexRu20.htm,Rufus Alexander,LB,2008,2008,False,True
276,/players/A/AlexSh00.htm,Shaun Alexander,RB,2000,2008,False,True
277,/players/A/AlexSt00.htm,Stephen Alexander,TE,1998,2006,False,True
278,/players/A/AlexVa00.htm,Vadal Alexander,OG,2016,2017,False,True
279,/players/A/AlexVi20.htm,Vincent Alexander,RB,1987,1987,False,True
280,/players/A/AlexWi20.htm,Willie Alexander,DB,1971,1979,False,True
281,/players/A/AlexAl20.htm,Alton Alexis,WR,1980,1980,False,True
282,/players/A/AlexRi00.htm,Rich Alexis,RB,2005,2007,False,True
283,/players/A/AlflTe20.htm,Ted Alflen,RB,1969,1969,False,True
284,/players/A/AlfoJu20.htm,Julie Alfonse,WB-TB-DB,1937,1938,False,True
285,/players/A/AlfoBr00.htm,Brian Alford,WR,1998,1999,False,True
286,/players/A/AlfoBr01.htm,Bruce Alford,E-DB,1946,1951,False,True
287,/players/A/AlfoBr20.htm,Bruce Alford,K,1967,1969,False,True
288,/players/A/AlfoDa20.htm,Darnell Alford,G,2000,2002,False,True
289,/players/A/AlfoDe00.htm,DeAundre Alford,DB,2022,2024,True,True
290,/players/A/AlfoGe20.htm,Gene Alford,WB-DB-BB-FB,1931,1934,False,True
291,/players/A/AlfoJa99.htm,Jay Alford,DT,2007,2010,False,True
292,/players/A/AlfoLy20.htm,Lynwood Alford,LB,1987,1987,False,True
293,/players/A/AlfoMa00.htm,Mario Alford,WR,2015,2016,False,True
294,/players/A/AlfoMi20.htm,Mike Alford,C,1965,1966,False,True
295,/players/A/AlfoRo00.htm,Robert Alford,CB,2013,2021,False,True
296,/players/A/AlfsWa20.htm,Warren Alfson,G-LB,1941,1941,False,True
297,/players/A/AlixCh00.htm,Charles Ali,RB,2007,2008,False,True
298,/players/A/AlixJo00.htm,Josh Ali,WR,2022,2022,True,True
299,/players/A/AlixRa00.htm,Rasheen Ali,RB,2024,2024,True,True
300,/players/A/AlieMo00.htm,Mo Alie-Cox,TE,2018,2024,True,True
301,/players/A/AlipTu20.htm,Tuineau Alipate,LB,1994,1995,False,True
302,/players/A/AllxEr00.htm,Erick All,TE,2024,2024,True,True
303,/players/A/AllaDo20.htm,Don Allard,QB,1961,1962,False,True
304,/players/A/allegrau01.htm,Raul Allegre,K,1983,1991,False,True
305,/players/A/AlleNi00.htm,Nick Allegretti,G,2019,2024,True,True
306,/players/A/AlleAn20.htm,Andy Alleman,G,2008,2009,False,True
307,/players/A/AlleAn00.htm,Anthony Allen,WR,1985,1989,False,True
308,/players/A/AlleAn01.htm,Anthony Allen,RB,2011,2012,False,True
309,/players/A/AlleAn02.htm,Antonio Allen,SS,2012,2016,False,True
310,/players/A/AlleAr00.htm,Armando Allen,RB,2011,2012,False,True
311,/players/A/AlleAs99.htm,Asher Allen,DB,2009,2011,False,True
312,/players/A/AlleBe00.htm,Beau Allen,DT,2014,2019,False,True
313,/players/A/AlleBr05.htm,Braelon Allen,RB,2024,2024,True,True
314,/players/A/AlleBr00.htm,Brandon Allen,QB,2019,2024,True,True
315,/players/A/AlleBr04.htm,Brevin Allen,DE,2023,2023,True,True
316,/players/A/AlleBr21.htm,Brian Allen,LB,2001,2004,False,True
317,/players/A/AlleBr20.htm,Brian Allen,RB,2003,2003,False,True
318,/players/A/AlleBr01.htm,Brian Allen,CB,2017,2021,False,True
319,/players/A/AlleBr02.htm,Brian Allen,C,2018,2023,True,True
320,/players/A/AlleBu00.htm,Buddy Allen,HB,1961,1961,False,True
321,/players/A/AlleCa20.htm,Carl Allen,RB-DB,1948,1948,False,True
322,/players/A/AlleCa21.htm,Carl Allen,DB,1977,1982,False,True
323,/players/A/AlleCh02.htm,Chase Allen,LB,2017,2018,False,True
324,/players/A/AlleCh03.htm,Chase Allen,TE,2022,2022,False,True
325,/players/A/AlleCh00.htm,Chuck Allen,LB,1961,1972,False,True
326,/players/A/AlleCo00.htm,Cortez Allen,DB,2011,2015,False,True
327,/players/A/AlleDa01.htm,Dakota Allen,LB,2019,2022,False,True
328,/players/A/AlleDa20.htm,Dalva Allen,DE,1960,1964,False,True
329,/players/A/AlleDa00.htm,David Allen,RB,2003,2005,False,True
330,/players/A/AlleDa02.htm,Davis Allen,TE,2023,2024,True,True
331,/players/A/AlleDe20.htm,Derek Allen,G,1995,1995,False,True
332,/players/A/AlleDe02.htm,Devon Allen,WR,2023,2023,True,True
333,/players/A/AlleDo01.htm,Don Allen,FB,1960,1960,False,True
334,/players/A/AlleDo20.htm,Doug Allen,LB,1974,1975,False,True
335,/players/A/AlleDu00.htm,Duane Allen,TE,1961,1967,False,True
336,/players/A/AlleDw00.htm,Dwayne Allen,TE,2012,2018,False,True
337,/players/A/AlleEa20.htm,Earl Allen,DB,1987,1987,False,True
338,/players/A/AlleEd20.htm,Ed Allen,E,1928,1928,False,True
339,/players/A/AlleEd21.htm,Eddie Allen,FB-LB,1947,1947,False,True
340,/players/A/AlleEg20.htm,Egypt Allen,DB,1987,1987,False,True
341,/players/A/AlleEr00.htm,Eric Allen,DB,1988,2001,False,True
342,/players/A/AlleEr20.htm,Ermal Allen,QB-DB,1947,1947,False,True
343,/players/A/AlleGa20.htm,Gary Allen,RB,1982,1984,False,True
344,/players/A/AlleGe20.htm,George Allen,T,1966,1966,False,True
345,/players/A/AlleJe00.htm,Gerry Allen,RB,1966,1969,False,True
346,/players/A/AlleGr20.htm,Grady Allen,LB,1968,1972,False,True
347,/players/A/AlleGr21.htm,Greg Allen,RB,1985,1986,False,True
348,/players/A/AlleHa20.htm,Harvey Allen,DB,1987,1987,False,True
349,/players/A/AlleIa20.htm,Ian Allen,T,2002,2005,False,True
350,/players/A/AlleJa20.htm,Jackie Allen,DB,1969,1972,False,True
351,/players/A/AlleJa24.htm,Jake Allen,WR,2009,2009,False,True
352,/players/A/AlleJa00.htm,James Allen,RB,1998,2002,False,True
353,/players/A/AlleJa21.htm,James Allen,LB,2002,2005,False,True
354,/players/A/AlleJa22.htm,Jared Allen,DE,2004,2015,False,True
355,/players/A/AlleJa23.htm,Jason Allen,DB,2006,2012,False,True
356,/players/A/AlleJa01.htm,Javorius Allen,RB,2015,2019,False,True
357,/players/A/AlleJe21.htm,Jeff Allen,DB,1971,1971,False,True
358,/players/A/AlleJe20.htm,Jeff Allen,DB,1980,1982,False,True
359,/players/A/AlleJe01.htm,Jeff Allen,T,2012,2019,False,True
360,/players/A/AlleJi20.htm,Jimmy Allen,DB,1974,1981,False,True
